ID,Resource,Zone,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh
1,onshore_wind_turbine,1,8495.9,8495.9,0.0,9.078465105841872,24479.6525468335,5.382394109343696
4,conventional_steam_coal,2,13567.68,13567.68,0.0,14.498017802378637,89189.98162691249,19.61039401203685
5,natural_gas_fired_combined_cycle,2,36734.21,36734.21,0.0,39.253080153446675,71260.41741693288,15.668181980952415
6,natural_gas_fired_combustion_turbine,2,4704.48,4704.48,0.0,5.027066881805456,423.4892281827517,0.09311349181858364
7,natural_gas_steam_turbine,2,0.0,1118.5,-1118.5,0.0,0.0,0.0
8,nuclear,2,5020.0,5020.0,0.0,5.36422213436201,39872.089969762186,8.76676259068186
9,onshore_wind_turbine,2,6979.0,6979.0,0.0,7.457551050938739,16067.123484384558,3.5327131637591624
11,solar_photovoltaic,2,454.5,454.5,0.0,0.48566513148755647,558.9202329809012,0.12289099952844484
12,conventional_steam_coal,3,650.0,650.0,0.0,0.6945705950867145,3713.2081159894533,0.8164310932123122
13,natural_gas_fired_combined_cycle,3,3427.34,3427.34,0.0,3.662353205176154,14660.444427116443,3.223423599412122
14,natural_gas_fired_combustion_turbine,3,1207.96,1207.96,0.0,1.29078999390915,14.578823290284738,0.0032054773836625145
15,onshore_wind_turbine,3,9450.5,9450.5,0.0,10.098522167487685,22598.243709753715,4.968724682353595
16,solar_photovoltaic,3,137.5,137.5,0.0,0.1469283951144973,168.16346249999998,0.03697446392407719
17,naturalgas_ccccsavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
18,naturalgas_ccavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
19,naturalgas_ctavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
20,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
21,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
22,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
23,utilitypv_losangeles,1,3833.850543836449,0.0,3833.850543836449,4.096738236470779,7695.85434612736,1.6921041268749968
24,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
25,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
26,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
27,battery,1,738.97161205376,0.0,738.97161205376,0.7896430035944136,990.2710726778405,0.21773304086066875
28,naturalgas_ccs100,1,0.0,0.0,0.0,0.0,0.0,0.0
29,naturalgas_ccccsavgcf,2,0.0,0.0,0.0,0.0,0.0,0.0
30,naturalgas_ccavgcf,2,0.0,0.0,0.0,0.0,0.0,0.0
31,naturalgas_ctavgcf,2,0.0,0.0,0.0,0.0,0.0,0.0
32,landbasedwind_ltrg1,2,1848.055,0.0,1848.055,1.9747764016968896,5410.88684667847,1.1897033846444312
33,landbasedwind_ltrg1,2,1825.8980423877745,0.0,1825.8980423877745,1.951100138259913,4770.248820702983,1.0488449173669592
34,landbasedwind_ltrg1,2,0.0,0.0,0.0,0.0,0.0,0.0
35,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
36,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
37,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
38,utilitypv_losangeles,2,41431.5,0.0,41431.5,44.272464015900326,107589.44706250097,23.655924241116615
39,utilitypv_losangeles,2,7627.169490241059,0.0,7627.169490241059,8.150165617944563,15736.121344364636,3.4599350078921653
40,battery,2,2143.9333819062163,0.0,2143.9333819062163,2.2909432075336507,2594.4176243711927,0.570440209961202
41,naturalgas_ccs100,2,0.0,0.0,0.0,0.0,0.0,0.0
42,naturalgas_ccccsavgcf,3,0.0,0.0,0.0,0.0,0.0,0.0
43,naturalgas_ccavgcf,3,0.0,0.0,0.0,0.0,0.0,0.0
44,naturalgas_ctavgcf,3,0.0,0.0,0.0,0.0,0.0,0.0
45,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
46,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
47,landbasedwind_ltrg1,3,3218.8905065492063,0.0,3218.8905065492063,3.439610299465935,10337.112032364485,2.27284316246643
48,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
49,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
50,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
51,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
52,utilitypv_losangeles,3,7567.009433354105,0.0,7567.009433354105,8.08588037715622,21149.210976601174,4.65012272375777
53,utilitypv_losangeles,3,0.0,0.0,0.0,0.0,0.0,0.0
54,battery,3,1067.5930068345563,0.0,1067.5930068345563,1.14079801548845,1441.908221562137,0.3170354768354008
55,naturalgas_ccs100,3,0.0,0.0,0.0,0.0,0.0,0.0
